pid,name,brand,invoice_id,quantity,discount,totalprice,invoice_id,partner_id,customer_id,dateofcreation,grandtotal
463593,Catch club soda with spring water,Catch club soda with spring water,4227,1,0,18,4227,4,109,2020-07-12 05:42:50,603
463593,Catch club soda with spring water,Catch club soda with spring water,4659,2,0,36,4659,4,31,2020-07-15 14:32:33,56
463593,Catch club soda with spring water,Catch club soda with spring water,5523,1,0,18,5523,4,31,2020-07-23 13:59:50,58
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,1244,2,0,40,1244,4,88,2020-06-10 14:29:24,246
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,1340,1,0,20,1340,4,31,2020-06-12 09:00:02,20
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,1864,1,0,20,1864,4,31,2020-06-21 05:44:54,20
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,2276,4,0,80,2276,4,87,2020-06-26 14:50:05,268
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,2587,1,0,20,2587,4,31,2020-06-28 14:05:54,60
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,3210,1,0,20,3210,4,82,2020-07-04 04:01:53,158
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,3888,1,0,20,3888,4,82,2020-07-09 04:55:21,410
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,5308,1,0,20,5308,4,31,2020-07-21 13:49:14,30
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,5574,1,0,20,5574,4,105,2020-07-24 05:49:53,20
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,5958,1,0,20,5958,4,31,2020-07-28 13:43:28,30
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,5960,1,0,20,5960,4,31,2020-07-28 14:04:50,20
463594,Amul Kool Kesar Flavour,Amul Kool Kesar Flavour,6143,1,0,20,6143,4,31,2020-07-31 05:50:14,35
463218,Milkfood Rich desi Ghee,Milkfood Rich desi Ghee,1933,1,5.96,236.98,1933,4,31,2020-06-22 14:51:28,272
463218,Milkfood Rich desi Ghee,Milkfood Rich desi Ghee,2604,1,5.96,236.98,2604,4,31,2020-06-28 14:54:48,237
463218,Milkfood Rich desi Ghee,Milkfood Rich desi Ghee,3836,1,5.96,237,3836,4,31,2020-07-08 13:40:57,352
463218,Milkfood Rich desi Ghee,Milkfood Rich desi Ghee,4949,1,5.96,237,4949,4,31,2020-07-18 04:02:16,365
463595,Amul Pure Ghee,Amul Pure Ghee,1247,1,1.88,260.02,1247,4,91,2020-06-10 15:20:43,328.02
463595,Amul Pure Ghee,Amul Pure Ghee,2385,1,1.88,260.02,2385,4,128,2020-06-27 12:13:58,283
463595,Amul Pure Ghee,Amul Pure Ghee,3312,1,1.88,260,3312,4,138,2020-07-04 12:41:27,380
463219,Milkfood Rich desi Ghee,Milkfood Rich desi Ghee,4443,1,3.01,483,4443,4,31,2020-07-13 15:14:00,1821
463219,Milkfood Rich desi Ghee,Milkfood Rich desi Ghee,5434,1,3.01,483,5434,4,31,2020-07-22 15:08:13,523
463219,Milkfood Rich desi Ghee,Milkfood Rich desi Ghee,6304,1,15.66,420,6304,4,237,2020-08-01 13:06:50,1415
463219,Milkfood Rich desi Ghee,Milkfood Rich desi Ghee,6306,1,15.66,420,6306,4,237,2020-08-01 13:08:21,420
462854,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,1401,1,20,65.6,1401,4,142,2020-06-13 13:56:32,227.6
462854,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,2725,1,20,66,2725,4,89,2020-06-29 14:54:01,157
462854,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,3339,1,14.63,70,3339,4,31,2020-07-04 14:10:15,70
462854,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,4306,1,20,66,4306,4,31,2020-07-12 14:37:06,66
462854,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,6319,1,20,66,6319,4,31,2020-08-01 14:34:21,238
462854,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,6357,2,20,131,6357,4,31,2020-08-02 06:53:06,481
462853,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,1329,1,21.21,130,1329,4,31,2020-06-12 06:37:26,407.99
462853,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,2139,1,27.27,120,2139,4,82,2020-06-25 14:25:14,120
462853,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,4443,1,15.15,140,4443,4,31,2020-07-13 15:14:00,1821
462853,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,5013,5,9.09,750,5013,4,230,2020-07-18 12:17:39,1865
462853,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,5257,1,27.27,120,5257,4,31,2020-07-20 15:27:35,572
462853,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,5485,1,18.18,135,5485,4,2,2020-07-23 07:23:03,508
462853,Fortune Premium Kachi Ghani,Fortune Premium Kachi Ghani,6198,1,27.27,120,6198,4,2,2020-07-31 13:32:38,1960
463597,Sundrop Super Lite Refined Oil ,Sundrop Super Lite Refined Oil ,3854,1,10,180,3854,4,31,2020-07-08 14:22:24,488
463598,Pansari Til oil,Pansari Til oil,5263,1,22.2,140,5263,4,31,2020-07-21 03:53:19,429
462865,Rajdhani Poha,Rajdhani Poha,1432,1,8,55.2,1432,4,150,2020-06-14 05:07:28,55.2
462865,Rajdhani Poha,Rajdhani Poha,1898,1,8.32,55.01,1898,4,31,2020-06-22 04:45:29,55
462865,Rajdhani Poha,Rajdhani Poha,3384,1,8.32,55,3384,4,31,2020-07-05 05:25:26,3450
462865,Rajdhani Poha,Rajdhani Poha,3536,2,8.32,110,3536,4,31,2020-07-06 06:59:45,2293
462865,Rajdhani Poha,Rajdhani Poha,3711,1,8.32,55,3711,4,226,2020-07-07 13:47:35,755
462865,Rajdhani Poha,Rajdhani Poha,3895,1,8.32,55,3895,4,31,2020-07-09 05:27:55,273
462865,Rajdhani Poha,Rajdhani Poha,5335,1,8.32,55,5335,4,31,2020-07-21 15:30:01,83
462865,Rajdhani Poha,Rajdhani Poha,5661,1,8.32,55,5661,4,66,2020-07-24 14:55:43,95
462865,Rajdhani Poha,Rajdhani Poha,5789,1,8.32,55,5789,4,31,2020-07-26 04:17:28,55
462865,Rajdhani Poha,Rajdhani Poha,6198,1,8.32,55,6198,4,2,2020-07-31 13:32:38,1960
462865,Rajdhani Poha,Rajdhani Poha,6259,1,8.32,55,6259,4,105,2020-08-01 06:36:01,84
462865,Rajdhani Poha,Rajdhani Poha,6414,1,8.32,55,6414,4,210,2020-08-02 14:45:21,1573
462865,Rajdhani Poha,Rajdhani Poha,6429,2,8.32,110,6429,4,236,2020-08-03 04:49:55,1065
462865,Rajdhani Poha,Rajdhani Poha,6446,1,8.32,55,6446,4,31,2020-08-03 06:31:39,101
463599,Shiv burawala,Shiv burawala,3384,2,0,80,3384,4,31,2020-07-05 05:25:26,3450
463599,Shiv burawala,Shiv burawala,4270,2,0,80,4270,4,31,2020-07-12 12:19:30,140
463599,Shiv burawala,Shiv burawala,5418,1,0,40,5418,4,31,2020-07-22 14:16:54,328
463599,Shiv burawala,Shiv burawala,5438,1,10,36,5438,4,31,2020-07-22 15:14:51,36
463599,Shiv burawala,Shiv burawala,6302,2,25,60,6302,4,236,2020-08-01 12:56:36,545
463599,Shiv burawala,Shiv burawala,6319,1,0,40,6319,4,31,2020-08-01 14:34:21,238
463600,Desi khand,Desi khand,1571,1,0,50,1571,4,31,2020-06-16 14:25:51,183
459513,India Gate Basmati Rice Dubar,India Gate Basmati Rice Dubar,3982,1,2.44,120,3982,4,31,2020-07-09 14:46:51,258
459513,India Gate Basmati Rice Dubar,India Gate Basmati Rice Dubar,4488,1,2.44,120,4488,4,31,2020-07-14 07:38:00,120
459513,India Gate Basmati Rice Dubar,India Gate Basmati Rice Dubar,5983,3,2.44,360,5983,4,170,2020-07-29 05:58:17,420
463602,Sai  Samak Rice ,Sai  Samak Rice ,1495,1,33.3,40.02,1495,4,161,2020-06-15 06:26:26,60
463602,Sai  Samak Rice ,Sai  Samak Rice ,5919,1,16.67,50,5919,4,210,2020-07-27 13:53:42,240
459518,Toor/Arhar Dal Desi,Toor/Arhar Dal Desi,3384,1,0,70,3384,4,31,2020-07-05 05:25:26,3450
459518,Toor/Arhar Dal Desi,Toor/Arhar Dal Desi,6200,2,0,140,6200,4,2,2020-07-31 13:48:12,681
459518,Toor/Arhar Dal Desi,Toor/Arhar Dal Desi,6304,2,0,140,6304,4,237,2020-08-01 13:06:50,1415
463410,kala Chana,kala Chana,4443,2,0,100,4443,4,31,2020-07-13 15:14:00,1821
463408,Green Moong Sabut/whole Dal,Green Moong Sabut/whole Dal,1542,1,0,75,1542,4,31,2020-06-15 15:09:36,75
463408,Green Moong Sabut/whole Dal,Green Moong Sabut/whole Dal,3272,1,13.33,65,3272,4,88,2020-07-04 07:30:57,185
463408,Green Moong Sabut/whole Dal,Green Moong Sabut/whole Dal,4834,1,0,75,4834,4,31,2020-07-17 06:33:16,845
463408,Green Moong Sabut/whole Dal,Green Moong Sabut/whole Dal,6304,2,0,150,6304,4,237,2020-08-01 13:06:50,1415
463603,Urad Sabut/whole Dal,Urad Sabut/whole Dal,1401,1,0,70,1401,4,142,2020-06-13 13:56:32,227.6
463603,Urad Sabut/whole Dal,Urad Sabut/whole Dal,2471,1,0,70,2471,4,74,2020-06-28 04:51:31,125
463603,Urad Sabut/whole Dal,Urad Sabut/whole Dal,3012,1,0,70,3012,4,31,2020-07-02 05:37:43,611
463603,Urad Sabut/whole Dal,Urad Sabut/whole Dal,4834,2,0,140,4834,4,31,2020-07-17 06:33:16,845
463603,Urad Sabut/whole Dal,Urad Sabut/whole Dal,5054,1,0,70,5054,4,31,2020-07-18 14:59:08,198
463603,Urad Sabut/whole Dal,Urad Sabut/whole Dal,6198,1,0,70,6198,4,2,2020-07-31 13:32:38,1960
463603,Urad Sabut/whole Dal,Urad Sabut/whole Dal,6304,2,0,140,6304,4,237,2020-08-01 13:06:50,1415
463603,Urad Sabut/whole Dal,Urad Sabut/whole Dal,6319,1,0,70,6319,4,31,2020-08-01 14:34:21,238
463604,Rajma White/Chitra,Rajma White/Chitra,1565,1,0,70,1565,4,170,2020-06-16 12:59:10,280
463604,Rajma White/Chitra,Rajma White/Chitra,3012,2,0,140,3012,4,31,2020-07-02 05:37:43,611
463604,Rajma White/Chitra,Rajma White/Chitra,5980,1,0,70,5980,4,107,2020-07-29 04:40:28,200
463606,Rajma - Red/Lal,Rajma - Red/Lal,1549,1,0,55,1549,4,74,2020-06-16 04:22:51,105
463409,Lal Masoor  Dal sabut /Whole,Lal Masoor  Dal sabut /Whole,3012,1,0,60,3012,4,31,2020-07-02 05:37:43,611
463409,Lal Masoor  Dal sabut /Whole,Lal Masoor  Dal sabut /Whole,4443,2,0,120,4443,4,31,2020-07-13 15:14:00,1821
463409,Lal Masoor  Dal sabut /Whole,Lal Masoor  Dal sabut /Whole,6304,2,0,120,6304,4,237,2020-08-01 13:06:50,1415
459669,Chana Dal,Chana Dal,1565,1,0,50,1565,4,170,2020-06-16 12:59:10,280
459669,Chana Dal,Chana Dal,1605,1,0,50,1605,4,98,2020-06-17 05:24:47,124
459669,Chana Dal,Chana Dal,2114,2,0,100,2114,4,31,2020-06-25 12:54:05,155
459669,Chana Dal,Chana Dal,2973,1,0,50,2973,4,31,2020-07-01 14:16:38,50
459669,Chana Dal,Chana Dal,3012,1,0,50,3012,4,31,2020-07-02 05:37:43,611
459669,Chana Dal,Chana Dal,3413,2,0,100,3413,4,138,2020-07-05 07:16:27,730
463415,Moong Dhuli dal,Moong Dhuli dal,6200,1,0,70,6200,4,2,2020-07-31 13:48:12,681
463415,Moong Dhuli dal,Moong Dhuli dal,6394,1,0,70,6394,4,223,2020-08-02 13:19:27,2800
463607,Green Moong Chilka/Split Dal,Green Moong Chilka/Split Dal,2788,1,0,70,2788,4,138,2020-06-30 06:44:34,255
463607,Green Moong Chilka/Split Dal,Green Moong Chilka/Split Dal,3982,1,0,70,3982,4,31,2020-07-09 14:46:51,258
463607,Green Moong Chilka/Split Dal,Green Moong Chilka/Split Dal,5148,1,0,70,5148,4,224,2020-07-19 13:51:40,206
463607,Green Moong Chilka/Split Dal,Green Moong Chilka/Split Dal,6198,1,0,70,6198,4,2,2020-07-31 13:32:38,1960
463607,Green Moong Chilka/Split Dal,Green Moong Chilka/Split Dal,6200,1,0,70,6200,4,2,2020-07-31 13:48:12,681
463607,Green Moong Chilka/Split Dal,Green Moong Chilka/Split Dal,6394,1,0,70,6394,4,223,2020-08-02 13:19:27,2800
462871,Taj Mahal Tea,Taj Mahal Tea,1487,1,0,245,1487,4,95,2020-06-15 04:42:01,245
462871,Taj Mahal Tea,Taj Mahal Tea,2171,1,0,245,2171,4,95,2020-06-26 04:26:53,245
462871,Taj Mahal Tea,Taj Mahal Tea,3536,2,2.04,480,3536,4,31,2020-07-06 06:59:45,2293
462883,Tata Premium Tea Desh ki chai,Tata Premium Tea Desh ki chai,6544,1,0,30,6544,4,31,2020-08-04 06:10:25,30
463609,Tata preium Tea Desh ki chai,Tata preium Tea Desh ki chai,1378,1,5,365.75,1378,4,136,2020-06-13 09:39:56,600.75
462869,Brooke Bond Tea Red label,Brooke Bond Tea Red label,1571,1,2,98,1571,4,31,2020-06-16 14:25:51,183
462869,Brooke Bond Tea Red label,Brooke Bond Tea Red label,2178,1,0,100,2178,4,210,2020-06-26 06:50:31,215
462869,Brooke Bond Tea Red label,Brooke Bond Tea Red label,6085,1,0,100,6085,4,31,2020-07-30 11:32:18,100
463610,Brooke Bond  Red label Tea Taste of Togetherness,Brooke Bond  Red label Tea Taste of Togetherness,1556,1,0,25,1556,4,128,2020-06-16 04:56:55,94
463611,Brooke Bond  Red label Tea Enhances imunity Based on Ayurveda,Brooke Bond  Red label Tea Enhances imunity Based on Ayurveda,2071,2,0,80,2071,4,31,2020-06-25 07:24:21,90
463611,Brooke Bond  Red label Tea Enhances imunity Based on Ayurveda,Brooke Bond  Red label Tea Enhances imunity Based on Ayurveda,2072,2,0,80,2072,4,31,2020-06-25 07:24:32,90
463611,Brooke Bond  Red label Tea Enhances imunity Based on Ayurveda,Brooke Bond  Red label Tea Enhances imunity Based on Ayurveda,5577,1,0,40,5577,4,31,2020-07-24 05:53:17,40
463611,Brooke Bond  Red label Tea Enhances imunity Based on Ayurveda,Brooke Bond  Red label Tea Enhances imunity Based on Ayurveda,5578,1,0,40,5578,4,31,2020-07-24 05:54:09,40
463612,Budget Pack Assam Ki Badaiya Chai,Budget Pack Assam Ki Badaiya Chai,1495,1,0,10,1495,4,161,2020-06-15 06:26:26,60
463111,Bourn Vita Inner Strength formula,Bourn Vita Inner Strength formula,1868,3,0,90,1868,4,31,2020-06-21 11:43:19,127
462892,MDH Amchur Powder,MDH Amchur Powder,1673,1,2.5,78,1673,4,145,2020-06-18 05:36:04,173
462892,MDH Amchur Powder,MDH Amchur Powder,3536,1,2.44,80,3536,4,31,2020-07-06 06:59:45,2293
462892,MDH Amchur Powder,MDH Amchur Powder,5752,1,2.44,80,5752,4,107,2020-07-25 14:20:15,112
462892,MDH Amchur Powder,MDH Amchur Powder,6198,1,10,74,6198,4,2,2020-07-31 13:32:38,1960
462892,MDH Amchur Powder,MDH Amchur Powder,6302,1,8.54,75,6302,4,236,2020-08-01 12:56:36,545
462890,MDH Garam Masala,MDH Garam Masala,2972,1,0,78,2972,4,130,2020-07-01 14:15:05,142
462890,MDH Garam Masala,MDH Garam Masala,3384,1,2.56,76,3384,4,31,2020-07-05 05:25:26,3450
462890,MDH Garam Masala,MDH Garam Masala,3536,1,2.56,76,3536,4,31,2020-07-06 06:59:45,2293
463616,MDh Shahi paneer Masala,MDh Shahi paneer Masala,5218,1,2.5,78,5218,4,160,2020-07-20 12:59:22,133
463616,MDh Shahi paneer Masala,MDh Shahi paneer Masala,5840,1,2.5,78,5840,4,31,2020-07-26 12:55:05,78
463617,MDH Haldi Powder,MDH Haldi Powder,1255,1,6.89,27,1255,4,97,2020-06-11 04:53:43,27
463617,MDH Haldi Powder,MDH Haldi Powder,1436,1,6.89,27,1436,4,31,2020-06-14 05:44:25,102
463617,MDH Haldi Powder,MDH Haldi Powder,3536,1,6.89,27,3536,4,31,2020-07-06 06:59:45,2293
463617,MDH Haldi Powder,MDH Haldi Powder,3641,1,6.89,27,3641,4,31,2020-07-07 03:45:39,62
463617,MDH Haldi Powder,MDH Haldi Powder,5402,3,6.89,81,5402,4,31,2020-07-22 13:30:31,138
463617,MDH Haldi Powder,MDH Haldi Powder,6259,1,0,29,6259,4,105,2020-08-01 06:36:01,84
463617,MDH Haldi Powder,MDH Haldi Powder,6476,1,6.89,27,6476,4,31,2020-08-03 12:07:59,56
463618,MDH Dhania Powder ,MDH Dhania Powder ,3536,1,6.42,29,3536,4,31,2020-07-06 06:59:45,2293
463618,MDH Dhania Powder ,MDH Dhania Powder ,6476,1,6.42,29,6476,4,31,2020-08-03 12:07:59,56
463619,MDH Lal Mirch Powder,MDH Lal Mirch Powder,4578,1,6.06,31,4578,4,100,2020-07-15 04:32:33,123
463619,MDH Lal Mirch Powder,MDH Lal Mirch Powder,5402,1,6.06,31,5402,4,31,2020-07-22 13:30:31,138
463620,Catch Coriander Powder,Catch Coriander Powder,5402,1,7.14,26,5402,4,31,2020-07-22 13:30:31,138
459802,MDH Super Hing,MDH Super Hing,1631,1,3.12,62,1631,4,74,2020-06-17 12:50:18,97
459802,MDH Super Hing,MDH Super Hing,4443,1,3.12,62,4443,4,31,2020-07-13 15:14:00,1821
459802,MDH Super Hing,MDH Super Hing,5410,1,3.12,62,5410,4,109,2020-07-22 13:54:00,370
463211,Ramdev Strong Hing,Ramdev Strong Hing,1513,1,2.857,68,1513,4,140,2020-06-15 12:42:32,200
463211,Ramdev Strong Hing,Ramdev Strong Hing,2035,1,2.857,68,2035,4,31,2020-06-24 15:07:50,520
463211,Ramdev Strong Hing,Ramdev Strong Hing,3797,1,0,70,3797,4,170,2020-07-08 07:49:55,140
462893,MDH Kasuuri Methi,MDH Kasuuri Methi,1564,1,8,23,1564,4,31,2020-06-16 12:49:25,81
462893,MDH Kasuuri Methi,MDH Kasuuri Methi,2149,1,8,23,2149,4,143,2020-06-25 14:45:36,115
462893,MDH Kasuuri Methi,MDH Kasuuri Methi,5538,1,0,25,5538,4,31,2020-07-23 14:57:03,45
459798,MDH Chunky Chat,MDH Chunky Chat,3283,1,3.22,60,3283,4,31,2020-07-04 08:22:39,60
459798,MDH Chunky Chat,MDH Chunky Chat,3643,1,0,62,3643,4,101,2020-07-07 04:07:55,231
459798,MDH Chunky Chat,MDH Chunky Chat,4406,1,3.22,60,4406,4,31,2020-07-13 13:20:34,60
459798,MDH Chunky Chat,MDH Chunky Chat,5943,2,3.22,120,5943,4,31,2020-07-28 07:52:27,120
459798,MDH Chunky Chat,MDH Chunky Chat,6310,1,3.22,60,6310,4,31,2020-08-01 13:36:19,106
459798,MDH Chunky Chat,MDH Chunky Chat,6394,1,3.22,60,6394,4,223,2020-08-02 13:19:27,2800
459882,MDH Meat Masala,MDH Meat Masala,3536,1,2.85,68,3536,4,31,2020-07-06 06:59:45,2293
459882,MDH Meat Masala,MDH Meat Masala,3836,1,2.85,68,3836,4,31,2020-07-08 13:40:57,352
463622,MDH Chicken Masala,MDH Chicken Masala,2057,1,0,67,2057,4,91,2020-06-25 05:56:41,255
463622,MDH Chicken Masala,MDH Chicken Masala,3536,1,2.98,65,3536,4,31,2020-07-06 06:59:45,2293
459885,MDH Rajmah Masala,MDH Rajmah Masala,3536,1,3.27,59,3536,4,31,2020-07-06 06:59:45,2293
462889,MDH Kitchen King Masala,MDH Kitchen King Masala,1689,1,2.98,65,1689,4,31,2020-06-18 08:50:46,65
462889,MDH Kitchen King Masala,MDH Kitchen King Masala,5136,2,2.98,130,5136,4,210,2020-07-19 13:14:12,827
462889,MDH Kitchen King Masala,MDH Kitchen King Masala,6198,1,10,60,6198,4,2,2020-07-31 13:32:38,1960
459728,Catch Sprinklers Chat Masala,Catch Sprinklers Chat Masala,1564,1,3.33,58,1564,4,31,2020-06-16 12:49:25,81
459728,Catch Sprinklers Chat Masala,Catch Sprinklers Chat Masala,3079,1,3.33,58,3079,4,31,2020-07-02 13:26:11,58
463623,Khwaish Barik Souf,Khwaish Barik Souf,1210,1,30,35,1210,4,46,2020-06-10 05:21:32,35
463623,Khwaish Barik Souf,Khwaish Barik Souf,3384,1,10,45,3384,4,31,2020-07-05 05:25:26,3450
463623,Khwaish Barik Souf,Khwaish Barik Souf,3774,1,10,45,3774,4,31,2020-07-08 05:32:04,221
463623,Khwaish Barik Souf,Khwaish Barik Souf,6060,1,20,40,6060,4,31,2020-07-30 05:17:21,68
463624,Khwaish Methi Dana,Khwaish Methi Dana,3793,1,16.66,25,3793,4,31,2020-07-08 07:23:49,621
463624,Khwaish Methi Dana,Khwaish Methi Dana,5017,1,16.66,25,5017,4,74,2020-07-18 12:40:33,143
462876,Viman Jeera,Viman Jeera,1237,1,30,35,1237,4,82,2020-06-10 13:45:47,35
462876,Viman Jeera,Viman Jeera,3098,1,30,35,3098,4,31,2020-07-02 14:21:19,211
462876,Viman Jeera,Viman Jeera,3711,1,30,35,3711,4,226,2020-07-07 13:47:35,755
462876,Viman Jeera,Viman Jeera,5485,1,36,32,5485,4,2,2020-07-23 07:23:03,508
462876,Viman Jeera,Viman Jeera,5572,2,30,70,5572,4,31,2020-07-24 05:46:51,310
463628,Viman Black Mustard,Viman Black Mustard,1549,1,16.66,25,1549,4,74,2020-06-16 04:22:51,105
463628,Viman Black Mustard,Viman Black Mustard,5241,1,16.66,25,5241,4,31,2020-07-20 14:40:51,245
462878,Viman Ajwain,Viman Ajwain,1513,1,16.66,40,1513,4,140,2020-06-15 12:42:32,200
462878,Viman Ajwain,Viman Ajwain,2299,1,16.66,40,2299,4,31,2020-06-27 03:33:14,86
462878,Viman Ajwain,Viman Ajwain,6207,1,16.66,40,6207,4,31,2020-07-31 14:09:37,130
463629,Viman Rai,Viman Rai,6343,1,16.66,25,6343,4,31,2020-08-02 05:24:54,25
463629,Viman Rai,Viman Rai,6354,1,16.66,25,6354,4,31,2020-08-02 06:39:13,55
463632,Lion Sendha Namak Premium Quality,Lion Sendha Namak Premium Quality,4603,1,50,50,4603,4,31,2020-07-15 06:35:21,50
463633,Om Jee Amchoor Powder,Om Jee Amchoor Powder,5401,1,14.28,30,5401,4,31,2020-07-22 13:27:26,234
463634,Khwaish Black Salt,Khwaish Black Salt,2634,1,0,10,2634,4,107,2020-06-29 03:46:30,204
463634,Khwaish Black Salt,Khwaish Black Salt,3312,1,0,10,3312,4,138,2020-07-04 12:41:27,380
463634,Khwaish Black Salt,Khwaish Black Salt,3797,1,0,10,3797,4,170,2020-07-08 07:49:55,140
463634,Khwaish Black Salt,Khwaish Black Salt,4760,1,0,10,4760,4,160,2020-07-16 13:24:42,115
463634,Khwaish Black Salt,Khwaish Black Salt,5418,1,0,10,5418,4,31,2020-07-22 14:16:54,328
463635,Alpine Sendha Namak,Alpine Sendha Namak,1309,1,50,10,1309,4,119,2020-06-11 14:40:22,102
463635,Alpine Sendha Namak,Alpine Sendha Namak,3418,1,0,20,3418,4,128,2020-07-05 07:33:17,20
463635,Alpine Sendha Namak,Alpine Sendha Namak,3701,1,0,20,3701,4,170,2020-07-07 12:34:24,67
463637,sabut Lal Mirch,sabut Lal Mirch,6198,5,10,90,6198,4,2,2020-07-31 13:32:38,1960
459268,Cycle Three in One Agarbathis,Cycle Three in One Agarbathis,4675,1,0,50,4675,4,140,2020-07-15 15:12:47,50
463018,Cycle Three in one-Pure Agarbathies,Cycle Three in one-Pure Agarbathies,1669,2,0,20,1669,4,192,2020-06-18 05:00:23,20
463018,Cycle Three in one-Pure Agarbathies,Cycle Three in one-Pure Agarbathies,4827,2,0,20,4827,4,31,2020-07-17 05:34:49,20
463011,Vasu Loban Sambrani Dhoop,Vasu Loban Sambrani Dhoop,2160,1,16.66,10,2160,4,31,2020-06-25 15:16:18,85
463011,Vasu Loban Sambrani Dhoop,Vasu Loban Sambrani Dhoop,3227,1,16.66,10,3227,4,31,2020-07-04 04:41:40,10
463011,Vasu Loban Sambrani Dhoop,Vasu Loban Sambrani Dhoop,4414,2,16.66,20,4414,4,31,2020-07-13 13:40:53,20
463011,Vasu Loban Sambrani Dhoop,Vasu Loban Sambrani Dhoop,5146,1,16.66,10,5146,4,31,2020-07-19 13:41:45,132
463647,Hari drashan Deluxe Dhoop,Hari drashan Deluxe Dhoop,4764,1,15.38,11,4764,4,31,2020-07-16 13:45:26,86
463648,Hari drashan Bongnet Incense Cones,Hari drashan Bongnet Incense Cones,5146,1,0,12,5146,4,31,2020-07-19 13:41:45,132
463649,Good Knight Gold Flash ( Machine + Refill),Good Knight Gold Flash ( Machine + Refill),6601,1,10.1,89,6601,4,31,2020-08-04 13:40:15,206
463651,All Out Ultra - Power Plus 6 Refill,All Out Ultra - Power Plus 6 Refill,6601,1,2.77,73,6601,4,31,2020-08-04 13:40:15,206
463042,All Out Ultra power Plus slider (Machine & Refil),All Out Ultra power Plus slider (Machine & Refil),5267,1,15.23,89,5267,4,31,2020-07-21 04:47:02,89
463652,Laxmanrekhaa For cockroaches,Laxmanrekhaa For cockroaches,1861,1,20,12,1861,4,31,2020-06-21 05:12:46,12
463652,Laxmanrekhaa For cockroaches,Laxmanrekhaa For cockroaches,1862,1,20,12,1862,4,31,2020-06-21 05:15:00,12
463655,Sunfeast Dark Fantasy  Choco Fills Biscuits Cookies,Sunfeast Dark Fantasy  Choco Fills Biscuits Cookies,1317,1,4.16,115.01,1317,4,91,2020-06-11 15:13:40,462.01
463655,Sunfeast Dark Fantasy  Choco Fills Biscuits Cookies,Sunfeast Dark Fantasy  Choco Fills Biscuits Cookies,1318,1,4.16,115.01,1318,4,91,2020-06-11 15:15:54,462.01
463153,Roohafza Sharbat,Roohafza Sharbat,1655,1,3.33,145,1655,4,138,2020-06-17 15:01:58,214
463153,Roohafza Sharbat,Roohafza Sharbat,1656,1,3.33,145,1656,4,31,2020-06-17 15:02:13,145
463153,Roohafza Sharbat,Roohafza Sharbat,2035,1,0,150,2035,4,31,2020-06-24 15:07:50,520
463153,Roohafza Sharbat,Roohafza Sharbat,3618,1,3.33,145,3618,4,31,2020-07-06 15:13:03,195
463153,Roohafza Sharbat,Roohafza Sharbat,6394,1,3.33,145,6394,4,223,2020-08-02 13:19:27,2800
463656,Panasonic Jumbo cell- AA,Panasonic Jumbo cell- AA,1248,1,0,15,1248,4,92,2020-06-10 15:28:10,100
463656,Panasonic Jumbo cell- AA,Panasonic Jumbo cell- AA,1363,1,0,15,1363,4,131,2020-06-13 03:55:30,85
463656,Panasonic Jumbo cell- AA,Panasonic Jumbo cell- AA,1804,2,0,30,1804,4,31,2020-06-20 05:39:09,30
463656,Panasonic Jumbo cell- AA,Panasonic Jumbo cell- AA,1868,1,0,15,1868,4,31,2020-06-21 11:43:19,127
463656,Panasonic Jumbo cell- AA,Panasonic Jumbo cell- AA,1990,1,0,15,1990,4,31,2020-06-24 06:43:31,176
463656,Panasonic Jumbo cell- AA,Panasonic Jumbo cell- AA,3343,8,0,120,3343,4,31,2020-07-04 14:18:42,120
463656,Panasonic Jumbo cell- AA,Panasonic Jumbo cell- AA,3916,2,0,30,3916,4,31,2020-07-09 07:56:36,30
463656,Panasonic Jumbo cell- AA,Panasonic Jumbo cell- AA,3917,4,0,60,3917,4,31,2020-07-09 07:57:57,60
